,track_id,start,duration,confidence
1782,2qYZPN1Frrp1KIaab3Dbt4,134.48032,0.48549,0.868
1783,2qYZPN1Frrp1KIaab3Dbt4,134.96581,0.48614,0.876
1784,2qYZPN1Frrp1KIaab3Dbt4,135.45195,0.48635,0.803
1785,2qYZPN1Frrp1KIaab3Dbt4,135.93831,0.48547,0.783
1786,2qYZPN1Frrp1KIaab3Dbt4,136.42378,0.48569,0.877
1787,2qYZPN1Frrp1KIaab3Dbt4,136.90947,0.48634,0.869
1788,2qYZPN1Frrp1KIaab3Dbt4,137.39581,0.48589,0.811
1789,2qYZPN1Frrp1KIaab3Dbt4,137.8817,0.48479,0.755
1790,2qYZPN1Frrp1KIaab3Dbt4,138.36649,0.48414,0.874
1791,2qYZPN1Frrp1KIaab3Dbt4,138.85063,0.48457,0.878
1792,2qYZPN1Frrp1KIaab3Dbt4,139.3352,0.48543,0.815
1793,2qYZPN1Frrp1KIaab3Dbt4,139.82063,0.48542,0.781
1794,2qYZPN1Frrp1KIaab3Dbt4,140.30604,0.4852,0.871
1795,2qYZPN1Frrp1KIaab3Dbt4,140.79124,0.48541,0.871
1796,2qYZPN1Frrp1KIaab3Dbt4,141.27665,0.48562,0.795
1797,2qYZPN1Frrp1KIaab3Dbt4,141.76227,0.48583,0.745
1798,2qYZPN1Frrp1KIaab3Dbt4,142.2481,0.48539,0.87
1799,2qYZPN1Frrp1KIaab3Dbt4,142.73349,0.48539,0.879
1800,2qYZPN1Frrp1KIaab3Dbt4,143.21887,0.48581,0.814
1801,2qYZPN1Frrp1KIaab3Dbt4,143.70468,0.4858,0.79
1802,2qYZPN1Frrp1KIaab3Dbt4,144.19048,0.48601,0.873
1803,2qYZPN1Frrp1KIaab3Dbt4,144.67649,0.48536,0.864
1804,2qYZPN1Frrp1KIaab3Dbt4,145.16184,0.48426,0.811
1805,2qYZPN1Frrp1KIaab3Dbt4,145.64611,0.48512,0.763
1806,2qYZPN1Frrp1KIaab3Dbt4,146.13123,0.48598,0.885
1807,2qYZPN1Frrp1KIaab3Dbt4,146.61721,0.48577,0.885
1808,2qYZPN1Frrp1KIaab3Dbt4,147.10298,0.48511,0.811
1809,2qYZPN1Frrp1KIaab3Dbt4,147.58809,0.48467,0.757
1810,2qYZPN1Frrp1KIaab3Dbt4,148.07276,0.48576,0.853
1811,2qYZPN1Frrp1KIaab3Dbt4,148.55852,0.48663,0.865
1812,2qYZPN1Frrp1KIaab3Dbt4,149.04515,0.48577,0.8
1813,2qYZPN1Frrp1KIaab3Dbt4,149.53091,0.48468,0.763
1814,2qYZPN1Frrp1KIaab3Dbt4,150.0156,0.48469,0.868
1815,2qYZPN1Frrp1KIaab3Dbt4,150.50029,0.48578,0.874
1816,2qYZPN1Frrp1KIaab3Dbt4,150.98607,0.48622,0.807
1817,2qYZPN1Frrp1KIaab3Dbt4,151.47229,0.48557,0.801
1818,2qYZPN1Frrp1KIaab3Dbt4,151.95786,0.48579,0.876
1819,2qYZPN1Frrp1KIaab3Dbt4,152.44365,0.486,0.865
1820,2qYZPN1Frrp1KIaab3Dbt4,152.92965,0.48535,0.814
1821,2qYZPN1Frrp1KIaab3Dbt4,153.415,0.4847,0.773
1822,2qYZPN1Frrp1KIaab3Dbt4,153.8997,0.48426,0.872
1823,2qYZPN1Frrp1KIaab3Dbt4,154.38396,0.48491,0.874
1824,2qYZPN1Frrp1KIaab3Dbt4,154.86886,0.48578,0.817
1825,2qYZPN1Frrp1KIaab3Dbt4,155.35464,0.48534,0.798
1826,2qYZPN1Frrp1KIaab3Dbt4,155.83998,0.48513,0.869
1827,2qYZPN1Frrp1KIaab3Dbt4,156.32512,0.48557,0.866
1828,2qYZPN1Frrp1KIaab3Dbt4,156.81068,0.48601,0.803
1829,2qYZPN1Frrp1KIaab3Dbt4,157.29669,0.48601,0.766
1830,2qYZPN1Frrp1KIaab3Dbt4,157.7827,0.48515,0.868
1831,2qYZPN1Frrp1KIaab3Dbt4,158.26784,0.48493,0.874
1832,2qYZPN1Frrp1KIaab3Dbt4,158.75278,0.48558,0.816
1833,2qYZPN1Frrp1KIaab3Dbt4,159.23836,0.48559,0.808
1834,2qYZPN1Frrp1KIaab3Dbt4,159.72395,0.48646,0.872
1835,2qYZPN1Frrp1KIaab3Dbt4,160.21041,0.48581,0.861
1836,2qYZPN1Frrp1KIaab3Dbt4,160.69621,0.48451,0.816
1837,2qYZPN1Frrp1KIaab3Dbt4,161.18072,0.48538,0.781
1838,2qYZPN1Frrp1KIaab3Dbt4,161.6661,0.48582,0.883
1839,2qYZPN1Frrp1KIaab3Dbt4,162.15191,0.48582,0.884
1840,2qYZPN1Frrp1KIaab3Dbt4,162.63774,0.48583,0.815
1841,2qYZPN1Frrp1KIaab3Dbt4,163.12356,0.48476,0.775
1842,2qYZPN1Frrp1KIaab3Dbt4,163.60832,0.4852,0.855
1843,2qYZPN1Frrp1KIaab3Dbt4,164.09352,0.48629,0.866
1844,2qYZPN1Frrp1KIaab3Dbt4,164.57981,0.48521,0.806
1845,2qYZPN1Frrp1KIaab3Dbt4,165.06503,0.48457,0.766
1846,2qYZPN1Frrp1KIaab3Dbt4,165.5496,0.48437,0.868
1847,2qYZPN1Frrp1KIaab3Dbt4,166.03397,0.48503,0.875
1848,2qYZPN1Frrp1KIaab3Dbt4,166.51899,0.48589,0.805
1849,2qYZPN1Frrp1KIaab3Dbt4,167.00489,0.48568,0.801
1850,2qYZPN1Frrp1KIaab3Dbt4,167.49057,0.48613,0.862
1851,2qYZPN1Frrp1KIaab3Dbt4,167.9767,0.48613,0.856
1852,2qYZPN1Frrp1KIaab3Dbt4,168.46283,0.48547,0.798
1853,2qYZPN1Frrp1KIaab3Dbt4,168.9483,0.48569,0.755
1854,2qYZPN1Frrp1KIaab3Dbt4,169.43398,0.48504,0.875
1855,2qYZPN1Frrp1KIaab3Dbt4,169.91902,0.48504,0.877
1856,2qYZPN1Frrp1KIaab3Dbt4,170.40406,0.4859,0.813
1857,2qYZPN1Frrp1KIaab3Dbt4,170.88995,0.48524,0.779
1858,2qYZPN1Frrp1KIaab3Dbt4,171.37519,0.48546,0.865
1859,2qYZPN1Frrp1KIaab3Dbt4,171.86065,0.48589,0.867
1860,2qYZPN1Frrp1KIaab3Dbt4,172.34654,0.48545,0.795
1861,2qYZPN1Frrp1KIaab3Dbt4,172.832,0.48566,0.744
1862,2qYZPN1Frrp1KIaab3Dbt4,173.31766,0.48545,0.871
1863,2qYZPN1Frrp1KIaab3Dbt4,173.80311,0.48523,0.879
1864,2qYZPN1Frrp1KIaab3Dbt4,174.28835,0.48566,0.812
1865,2qYZPN1Frrp1KIaab3Dbt4,174.77401,0.48543,0.788
1866,2qYZPN1Frrp1KIaab3Dbt4,175.25944,0.48565,0.872
1867,2qYZPN1Frrp1KIaab3Dbt4,175.74509,0.48543,0.866
1868,2qYZPN1Frrp1KIaab3Dbt4,176.23051,0.48455,0.805
1869,2qYZPN1Frrp1KIaab3Dbt4,176.71506,0.48453,0.727
1870,2qYZPN1Frrp1KIaab3Dbt4,177.19959,0.48496,0.841
1871,2qYZPN1Frrp1KIaab3Dbt4,177.68456,0.48517,0.861
1872,2qYZPN1Frrp1KIaab3Dbt4,178.16973,0.48516,0.794
1873,2qYZPN1Frrp1KIaab3Dbt4,178.65489,0.48515,0.765
1874,2qYZPN1Frrp1KIaab3Dbt4,179.14005,0.48559,0.855
1875,2qYZPN1Frrp1KIaab3Dbt4,179.62563,0.48645,0.868
1876,2qYZPN1Frrp1KIaab3Dbt4,180.11209,0.48623,0.802
1877,2qYZPN1Frrp1KIaab3Dbt4,180.59832,0.48536,0.761
1878,2qYZPN1Frrp1KIaab3Dbt4,181.08368,0.48493,0.868
1879,2qYZPN1Frrp1KIaab3Dbt4,181.5686,0.48536,0.875
1880,2qYZPN1Frrp1KIaab3Dbt4,182.05396,0.48579,0.805
1881,2qYZPN1Frrp1KIaab3Dbt4,182.53975,0.48578,0.785
1882,2qYZPN1Frrp1KIaab3Dbt4,183.02553,0.48577,0.864
1883,2qYZPN1Frrp1KIaab3Dbt4,183.5113,0.48534,0.856
1884,2qYZPN1Frrp1KIaab3Dbt4,183.99664,0.48469,0.802
1885,2qYZPN1Frrp1KIaab3Dbt4,184.48132,0.4849,0.769
1886,2qYZPN1Frrp1KIaab3Dbt4,184.96622,0.48512,0.874
1887,2qYZPN1Frrp1KIaab3Dbt4,185.45134,0.48534,0.876
1888,2qYZPN1Frrp1KIaab3Dbt4,185.93668,0.48578,0.819
1889,2qYZPN1Frrp1KIaab3Dbt4,186.42246,0.48535,0.799
1890,2qYZPN1Frrp1KIaab3Dbt4,186.90781,0.48557,0.866
1891,2qYZPN1Frrp1KIaab3Dbt4,187.39338,0.48622,0.866
1892,2qYZPN1Frrp1KIaab3Dbt4,187.87961,0.48601,0.809
1893,2qYZPN1Frrp1KIaab3Dbt4,188.36562,0.4858,0.768
1894,2qYZPN1Frrp1KIaab3Dbt4,188.85141,0.48536,0.867
1895,2qYZPN1Frrp1KIaab3Dbt4,189.33678,0.48537,0.869
1896,2qYZPN1Frrp1KIaab3Dbt4,189.82214,0.4858,0.812
1897,2qYZPN1Frrp1KIaab3Dbt4,190.30794,0.48559,0.796
1898,2qYZPN1Frrp1KIaab3Dbt4,190.79353,0.48602,0.875
1899,2qYZPN1Frrp1KIaab3Dbt4,191.27955,0.48559,0.864
1900,2qYZPN1Frrp1KIaab3Dbt4,191.76514,0.48429,0.816
1901,2qYZPN1Frrp1KIaab3Dbt4,192.24943,0.48472,0.755
1902,2qYZPN1Frrp1KIaab3Dbt4,192.73415,0.48515,0.841
1903,2qYZPN1Frrp1KIaab3Dbt4,193.2193,0.48537,0.857
1904,2qYZPN1Frrp1KIaab3Dbt4,193.70467,0.48581,0.796
1905,2qYZPN1Frrp1KIaab3Dbt4,194.19048,0.48516,0.782
1906,2qYZPN1Frrp1KIaab3Dbt4,194.67564,0.48559,0.857
1907,2qYZPN1Frrp1KIaab3Dbt4,195.16123,0.48668,0.863
1908,2qYZPN1Frrp1KIaab3Dbt4,195.64791,0.48581,0.808
1909,2qYZPN1Frrp1KIaab3Dbt4,196.13372,0.48474,0.766
1910,2qYZPN1Frrp1KIaab3Dbt4,196.61846,0.48474,0.868
1911,2qYZPN1Frrp1KIaab3Dbt4,197.1032,0.48496,0.872
1912,2qYZPN1Frrp1KIaab3Dbt4,197.58816,0.4854,0.808
1913,2qYZPN1Frrp1KIaab3Dbt4,198.07356,0.48519,0.801
1914,2qYZPN1Frrp1KIaab3Dbt4,198.55874,0.48498,0.864
1915,2qYZPN1Frrp1KIaab3Dbt4,199.04372,0.48542,0.856
1916,2qYZPN1Frrp1KIaab3Dbt4,199.52914,0.4852,0.803
1917,2qYZPN1Frrp1KIaab3Dbt4,200.01434,0.48478,0.769
1918,2qYZPN1Frrp1KIaab3Dbt4,200.49912,0.48479,0.873
1919,2qYZPN1Frrp1KIaab3Dbt4,200.98391,0.48545,0.877
1920,2qYZPN1Frrp1KIaab3Dbt4,201.46936,0.48632,0.817
1921,2qYZPN1Frrp1KIaab3Dbt4,201.95568,0.48633,0.795
1922,2qYZPN1Frrp1KIaab3Dbt4,202.44201,0.48569,0.867
1923,2qYZPN1Frrp1KIaab3Dbt4,202.9277,0.48614,0.87
1924,2qYZPN1Frrp1KIaab3Dbt4,203.41384,0.48592,0.803
1925,2qYZPN1Frrp1KIaab3Dbt4,203.89975,0.48548,0.738
1926,2qYZPN1Frrp1KIaab3Dbt4,204.38524,0.48548,0.866
1927,2qYZPN1Frrp1KIaab3Dbt4,204.87072,0.48527,0.873
1928,2qYZPN1Frrp1KIaab3Dbt4,205.35599,0.48569,0.81
1929,2qYZPN1Frrp1KIaab3Dbt4,205.84168,0.4859,0.776
1930,2qYZPN1Frrp1KIaab3Dbt4,206.32758,0.4859,0.876
1931,2qYZPN1Frrp1KIaab3Dbt4,206.81348,0.48612,0.867
1932,2qYZPN1Frrp1KIaab3Dbt4,207.2996,0.48546,0.804
1933,2qYZPN1Frrp1KIaab3Dbt4,207.78506,0.48457,0.72
1934,2qYZPN1Frrp1KIaab3Dbt4,208.26963,0.48498,0.841
1935,2qYZPN1Frrp1KIaab3Dbt4,208.75461,0.48516,0.863
1936,2qYZPN1Frrp1KIaab3Dbt4,209.23977,0.48447,0.806
1937,2qYZPN1Frrp1KIaab3Dbt4,209.72424,0.48464,0.769
1938,2qYZPN1Frrp1KIaab3Dbt4,210.20889,0.48547,0.805
1939,2qYZPN1Frrp1KIaab3Dbt4,210.69436,0.48609,0.794
1940,2qYZPN1Frrp1KIaab3Dbt4,211.18045,0.48585,0.837
1941,2qYZPN1Frrp1KIaab3Dbt4,211.6663,0.48518,0.867
1942,2qYZPN1Frrp1KIaab3Dbt4,212.15148,0.48582,0.832
1943,2qYZPN1Frrp1KIaab3Dbt4,212.6373,0.48669,0.801
1944,2qYZPN1Frrp1KIaab3Dbt4,213.12399,0.4856,0.835
1945,2qYZPN1Frrp1KIaab3Dbt4,213.60958,0.48494,0.863
1946,2qYZPN1Frrp1KIaab3Dbt4,214.09452,0.48579,0.81
1947,2qYZPN1Frrp1KIaab3Dbt4,214.58031,0.486,0.802
1948,2qYZPN1Frrp1KIaab3Dbt4,215.06631,0.48513,0.846
1949,2qYZPN1Frrp1KIaab3Dbt4,215.55144,0.48446,0.873
1950,2qYZPN1Frrp1KIaab3Dbt4,216.0359,0.48554,0.829
1951,2qYZPN1Frrp1KIaab3Dbt4,216.52144,0.48619,0.806
1952,2qYZPN1Frrp1KIaab3Dbt4,217.00762,0.4851,0.85
1953,2qYZPN1Frrp1KIaab3Dbt4,217.49272,0.48487,0.867
1954,2qYZPN1Frrp1KIaab3Dbt4,217.97759,0.48552,0.822
1955,2qYZPN1Frrp1KIaab3Dbt4,218.46311,0.48573,0.802
1956,2qYZPN1Frrp1KIaab3Dbt4,218.94884,0.48509,0.841
1957,2qYZPN1Frrp1KIaab3Dbt4,219.43392,0.48443,0.873
1958,2qYZPN1Frrp1KIaab3Dbt4,219.91836,0.48551,0.838
1959,2qYZPN1Frrp1KIaab3Dbt4,220.40387,0.48681,0.817
1960,2qYZPN1Frrp1KIaab3Dbt4,220.89068,0.48617,0.843
1961,2qYZPN1Frrp1KIaab3Dbt4,221.37685,0.4853,0.872
1962,2qYZPN1Frrp1KIaab3Dbt4,221.86215,0.48552,0.811
1963,2qYZPN1Frrp1KIaab3Dbt4,222.34767,0.48573,0.775
1964,2qYZPN1Frrp1KIaab3Dbt4,222.8334,0.48508,0.806
1965,2qYZPN1Frrp1KIaab3Dbt4,223.31849,0.48443,0.843
1966,2qYZPN1Frrp1KIaab3Dbt4,223.80292,0.48464,0.831
1967,2qYZPN1Frrp1KIaab3Dbt4,224.28756,0.48442,0.797
1968,2qYZPN1Frrp1KIaab3Dbt4,224.77198,0.4842,0.83
1969,2qYZPN1Frrp1KIaab3Dbt4,225.25619,0.48486,0.854
1970,2qYZPN1Frrp1KIaab3Dbt4,225.74104,0.48573,0.817
1971,2qYZPN1Frrp1KIaab3Dbt4,226.22677,0.48595,0.783
1972,2qYZPN1Frrp1KIaab3Dbt4,226.71272,0.4853,0.838
1973,2qYZPN1Frrp1KIaab3Dbt4,227.19803,0.48509,0.866
1974,2qYZPN1Frrp1KIaab3Dbt4,227.68312,0.4864,0.832
1975,2qYZPN1Frrp1KIaab3Dbt4,228.16951,0.48705,0.805
1976,2qYZPN1Frrp1KIaab3Dbt4,228.65656,0.48597,0.833
1977,2qYZPN1Frrp1KIaab3Dbt4,229.14253,0.48553,0.863
1978,2qYZPN1Frrp1KIaab3Dbt4,229.62806,0.48618,0.827
1979,2qYZPN1Frrp1KIaab3Dbt4,230.11424,0.48618,0.812
1980,2qYZPN1Frrp1KIaab3Dbt4,230.60042,0.4851,0.845
1981,2qYZPN1Frrp1KIaab3Dbt4,231.08552,0.48445,0.872
1982,2qYZPN1Frrp1KIaab3Dbt4,231.56996,0.48532,0.835
1983,2qYZPN1Frrp1KIaab3Dbt4,232.05528,0.48597,0.811
1984,2qYZPN1Frrp1KIaab3Dbt4,232.54125,0.48511,0.845
1985,2qYZPN1Frrp1KIaab3Dbt4,233.02636,0.4849,0.866
1986,2qYZPN1Frrp1KIaab3Dbt4,233.51126,0.48577,0.825
1987,2qYZPN1Frrp1KIaab3Dbt4,233.99703,0.48599,0.801
1988,2qYZPN1Frrp1KIaab3Dbt4,234.48303,0.48513,0.84
1989,2qYZPN1Frrp1KIaab3Dbt4,234.96816,0.48448,0.873
1990,2qYZPN1Frrp1KIaab3Dbt4,235.45263,0.48557,0.841
1991,2qYZPN1Frrp1KIaab3Dbt4,235.9382,0.48644,0.818
1992,2qYZPN1Frrp1KIaab3Dbt4,236.42464,0.48579,0.844
1993,2qYZPN1Frrp1KIaab3Dbt4,236.91043,0.48535,0.875
1994,2qYZPN1Frrp1KIaab3Dbt4,237.39578,0.48578,0.82
1995,2qYZPN1Frrp1KIaab3Dbt4,237.88156,0.486,0.798
1996,2qYZPN1Frrp1KIaab3Dbt4,238.36756,0.48534,0.834
1997,2qYZPN1Frrp1KIaab3Dbt4,238.8529,0.48469,0.875
1998,2qYZPN1Frrp1KIaab3Dbt4,239.33759,0.48512,0.836
1999,2qYZPN1Frrp1KIaab3Dbt4,239.82271,0.4849,0.799
2000,2qYZPN1Frrp1KIaab3Dbt4,240.3076,0.48468,0.834
2001,2qYZPN1Frrp1KIaab3Dbt4,240.79228,0.48511,0.863
2002,2qYZPN1Frrp1KIaab3Dbt4,241.27739,0.48554,0.829
2003,2qYZPN1Frrp1KIaab3Dbt4,241.76292,0.48597,0.804
2004,2qYZPN1Frrp1KIaab3Dbt4,242.2489,0.48532,0.837
2005,2qYZPN1Frrp1KIaab3Dbt4,242.73422,0.48488,0.866
2006,2qYZPN1Frrp1KIaab3Dbt4,243.2191,0.48618,0.83
2007,2qYZPN1Frrp1KIaab3Dbt4,243.70527,0.48639,0.805
2008,2qYZPN1Frrp1KIaab3Dbt4,244.19167,0.48552,0.835
2009,2qYZPN1Frrp1KIaab3Dbt4,244.67719,0.48573,0.864
2010,2qYZPN1Frrp1KIaab3Dbt4,245.16292,0.48616,0.824
2011,2qYZPN1Frrp1KIaab3Dbt4,245.64908,0.48616,0.809
2012,2qYZPN1Frrp1KIaab3Dbt4,246.13524,0.48508,0.845
2013,2qYZPN1Frrp1KIaab3Dbt4,246.62032,0.48442,0.872
2014,2qYZPN1Frrp1KIaab3Dbt4,247.10474,0.48528,0.837
2015,2qYZPN1Frrp1KIaab3Dbt4,247.59002,0.48572,0.809
2016,2qYZPN1Frrp1KIaab3Dbt4,248.07574,0.48464,0.847
2017,2qYZPN1Frrp1KIaab3Dbt4,248.56039,0.48421,0.867
2018,2qYZPN1Frrp1KIaab3Dbt4,249.04459,0.48529,0.825
2019,2qYZPN1Frrp1KIaab3Dbt4,249.52989,0.48595,0.801
2020,2qYZPN1Frrp1KIaab3Dbt4,250.01583,0.48509,0.84
2021,2qYZPN1Frrp1KIaab3Dbt4,250.50092,0.48466,0.871
2022,2qYZPN1Frrp1KIaab3Dbt4,250.98558,0.48574,0.838
2023,2qYZPN1Frrp1KIaab3Dbt4,251.47132,0.48661,0.82
2024,2qYZPN1Frrp1KIaab3Dbt4,251.95792,0.48639,0.851
2025,2qYZPN1Frrp1KIaab3Dbt4,252.44431,0.48595,0.879
2026,2qYZPN1Frrp1KIaab3Dbt4,252.93026,0.48594,0.816
2027,2qYZPN1Frrp1KIaab3Dbt4,253.41621,0.48594,0.791
2028,2qYZPN1Frrp1KIaab3Dbt4,253.90214,0.48507,0.831
2029,2qYZPN1Frrp1KIaab3Dbt4,254.38721,0.48463,0.871
2030,2qYZPN1Frrp1KIaab3Dbt4,254.87185,0.48528,0.834
2031,2qYZPN1Frrp1KIaab3Dbt4,255.35713,0.48528,0.799
2032,2qYZPN1Frrp1KIaab3Dbt4,255.8424,0.4842,0.833
2033,2qYZPN1Frrp1KIaab3Dbt4,256.3266,0.48463,0.856
2034,2qYZPN1Frrp1KIaab3Dbt4,256.81123,0.48593,0.819
2035,2qYZPN1Frrp1KIaab3Dbt4,257.29716,0.48593,0.802
2036,2qYZPN1Frrp1KIaab3Dbt4,257.78309,0.4855,0.839
2037,2qYZPN1Frrp1KIaab3Dbt4,258.26859,0.48507,0.867
2038,2qYZPN1Frrp1KIaab3Dbt4,258.75366,0.48528,0.83
2039,2qYZPN1Frrp1KIaab3Dbt4,259.23894,0.48636,0.803
2040,2qYZPN1Frrp1KIaab3Dbt4,259.7253,0.48614,0.833
2041,2qYZPN1Frrp1KIaab3Dbt4,260.21144,0.48548,0.862
2042,2qYZPN1Frrp1KIaab3Dbt4,260.69692,0.48613,0.823
2043,2qYZPN1Frrp1KIaab3Dbt4,261.18304,0.48612,0.791
2044,2qYZPN1Frrp1KIaab3Dbt4,261.66917,0.48461,0.852
2045,2qYZPN1Frrp1KIaab3Dbt4,262.15377,0.48374,0.872
2046,2qYZPN1Frrp1KIaab3Dbt4,262.63752,0.48403,0.826
2047,2qYZPN1Frrp1KIaab3Dbt4,263.12155,0.47791,0.727
2048,2qYZPN1Frrp1KIaab3Dbt4,263.59945,0.47791,0.704
1288,3bRGevbopP3SRXCExhtoMk,0.146,0.60991,0.992
1289,3bRGevbopP3SRXCExhtoMk,0.75592,0.6085,0.28
1290,3bRGevbopP3SRXCExhtoMk,1.36442,0.605,0.262
1291,3bRGevbopP3SRXCExhtoMk,1.96942,0.60458,0.217
1292,3bRGevbopP3SRXCExhtoMk,2.57399,0.60598,0.292
1293,3bRGevbopP3SRXCExhtoMk,3.17998,0.60516,0.346
1294,3bRGevbopP3SRXCExhtoMk,3.78514,0.60516,0.557
1295,3bRGevbopP3SRXCExhtoMk,4.39029,0.60488,0.534
1296,3bRGevbopP3SRXCExhtoMk,4.99517,0.60596,0.548
1297,3bRGevbopP3SRXCExhtoMk,5.60113,0.60677,0.547
1298,3bRGevbopP3SRXCExhtoMk,6.2079,0.60595,0.672
1299,3bRGevbopP3SRXCExhtoMk,6.81385,0.60649,0.647
1300,3bRGevbopP3SRXCExhtoMk,7.42034,0.60675,0.903
1301,3bRGevbopP3SRXCExhtoMk,8.02709,0.6062,0.965
1302,3bRGevbopP3SRXCExhtoMk,8.63328,0.60564,0.984
1303,3bRGevbopP3SRXCExhtoMk,9.23893,0.60563,0.956
1304,3bRGevbopP3SRXCExhtoMk,9.84456,0.60617,0.886
1305,3bRGevbopP3SRXCExhtoMk,10.45073,0.6067,0.72
1306,3bRGevbopP3SRXCExhtoMk,11.05742,0.6056,0.559
1307,3bRGevbopP3SRXCExhtoMk,11.66302,0.60505,0.613
1308,3bRGevbopP3SRXCExhtoMk,12.26807,0.60667,0.831
1309,3bRGevbopP3SRXCExhtoMk,12.87474,0.60747,0.918
1310,3bRGevbopP3SRXCExhtoMk,13.48221,0.60611,0.867
1311,3bRGevbopP3SRXCExhtoMk,14.08832,0.60529,0.84
1312,3bRGevbopP3SRXCExhtoMk,14.69361,0.60556,0.907
1313,3bRGevbopP3SRXCExhtoMk,15.29917,0.6061,0.885
1314,3bRGevbopP3SRXCExhtoMk,15.90527,0.60609,0.767
1315,3bRGevbopP3SRXCExhtoMk,16.51136,0.60447,0.714
1316,3bRGevbopP3SRXCExhtoMk,17.11583,0.60474,0.847
1317,3bRGevbopP3SRXCExhtoMk,17.72057,0.60664,0.908
1318,3bRGevbopP3SRXCExhtoMk,18.32721,0.60664,0.853
1319,3bRGevbopP3SRXCExhtoMk,18.93385,0.60664,0.804
1320,3bRGevbopP3SRXCExhtoMk,19.54049,0.60719,0.739
1321,3bRGevbopP3SRXCExhtoMk,20.14768,0.60746,0.692
1322,3bRGevbopP3SRXCExhtoMk,20.75514,0.608,0.691
1323,3bRGevbopP3SRXCExhtoMk,21.36314,0.60692,0.633
1324,3bRGevbopP3SRXCExhtoMk,21.97006,0.60584,0.693
1325,3bRGevbopP3SRXCExhtoMk,22.57589,0.60632,0.763
1326,3bRGevbopP3SRXCExhtoMk,23.18221,0.60586,0.839
1327,3bRGevbopP3SRXCExhtoMk,23.78806,0.60533,0.855
1328,3bRGevbopP3SRXCExhtoMk,24.39339,0.60616,0.8
1329,3bRGevbopP3SRXCExhtoMk,24.99956,0.60699,0.893
1330,3bRGevbopP3SRXCExhtoMk,25.60655,0.60674,0.863
1331,3bRGevbopP3SRXCExhtoMk,26.21328,0.60594,0.853
1332,3bRGevbopP3SRXCExhtoMk,26.81923,0.60521,0.832
1333,3bRGevbopP3SRXCExhtoMk,27.42444,0.60596,0.832
1334,3bRGevbopP3SRXCExhtoMk,28.0304,0.60677,0.764
1335,3bRGevbopP3SRXCExhtoMk,28.63717,0.60542,0.721
1336,3bRGevbopP3SRXCExhtoMk,29.24259,0.60488,0.73
1337,3bRGevbopP3SRXCExhtoMk,29.84747,0.60623,0.827
1338,3bRGevbopP3SRXCExhtoMk,30.45371,0.60758,0.75
1339,3bRGevbopP3SRXCExhtoMk,31.06129,0.60785,0.786
1340,3bRGevbopP3SRXCExhtoMk,31.66914,0.60596,0.781
1341,3bRGevbopP3SRXCExhtoMk,32.2751,0.60433,0.711
1342,3bRGevbopP3SRXCExhtoMk,32.87943,0.60595,0.766
1343,3bRGevbopP3SRXCExhtoMk,33.48538,0.6073,0.793
1344,3bRGevbopP3SRXCExhtoMk,34.09268,0.60595,0.848
1345,3bRGevbopP3SRXCExhtoMk,34.69863,0.60459,0.844
1346,3bRGevbopP3SRXCExhtoMk,35.30322,0.60513,0.751
1347,3bRGevbopP3SRXCExhtoMk,35.90835,0.60621,0.732
1348,3bRGevbopP3SRXCExhtoMk,36.51456,0.60648,0.733
1349,3bRGevbopP3SRXCExhtoMk,37.12104,0.60593,0.679
1350,3bRGevbopP3SRXCExhtoMk,37.72696,0.60538,0.81
1351,3bRGevbopP3SRXCExhtoMk,38.33234,0.60591,0.697
1352,3bRGevbopP3SRXCExhtoMk,38.93826,0.60699,0.723
1353,3bRGevbopP3SRXCExhtoMk,39.54524,0.60698,0.654
1354,3bRGevbopP3SRXCExhtoMk,40.15222,0.60697,0.69
1355,3bRGevbopP3SRXCExhtoMk,40.75919,0.60696,0.741
1356,3bRGevbopP3SRXCExhtoMk,41.36615,0.60614,0.885
1357,3bRGevbopP3SRXCExhtoMk,41.97229,0.60559,0.824
1358,3bRGevbopP3SRXCExhtoMk,42.57788,0.60585,0.812
1359,3bRGevbopP3SRXCExhtoMk,43.18373,0.60585,0.742
1360,3bRGevbopP3SRXCExhtoMk,43.78958,0.6053,0.714
1361,3bRGevbopP3SRXCExhtoMk,44.39488,0.60475,0.65
1362,3bRGevbopP3SRXCExhtoMk,44.99963,0.60583,0.676
1363,3bRGevbopP3SRXCExhtoMk,45.60545,0.6069,0.673
1364,3bRGevbopP3SRXCExhtoMk,46.21236,0.60555,0.643
1365,3bRGevbopP3SRXCExhtoMk,46.8179,0.60419,0.499
1366,3bRGevbopP3SRXCExhtoMk,47.42209,0.60527,0.547
1367,3bRGevbopP3SRXCExhtoMk,48.02736,0.60635,0.443
1368,3bRGevbopP3SRXCExhtoMk,48.6337,0.60634,0.431
1369,3bRGevbopP3SRXCExhtoMk,49.24005,0.60607,0.495
1370,3bRGevbopP3SRXCExhtoMk,49.84612,0.6058,0.661
1371,3bRGevbopP3SRXCExhtoMk,50.45192,0.60662,0.711
1372,3bRGevbopP3SRXCExhtoMk,51.05854,0.60743,0.709
1373,3bRGevbopP3SRXCExhtoMk,51.66597,0.60635,0.582
1374,3bRGevbopP3SRXCExhtoMk,52.27231,0.60581,0.697
1375,3bRGevbopP3SRXCExhtoMk,52.87812,0.60662,0.734
1376,3bRGevbopP3SRXCExhtoMk,53.48474,0.60581,0.733
